"LIF_ID";"FAC_ID";"LIF_QTE";"LIF_REMISE_POURCENT";"LIF_REMISE_MONTANT";"LIF_MONTANT";"LIF_TAUX_TVA"
13642;1493;2;;;45;20.6
13643;1495;2;;;45;20.6
13644;1497;1;;;45;20.6
13645;1497;4;;;45;20.6
13646;1497;3;;;45;20.6
13647;1475;2;;;50;20.6
13648;1475;2;;;50;20.6
13649;1475;1;;;50;20.6
13650;1475;3;;;50;20.6
13651;1478;3;;;50;20.6
13652;1478;2;;;50;20.6
13653;1478;5;;;50;20.6
13654;1478;3;;;50;20.6
13655;1480;3;;;50;20.6
13656;1480;2;;;50;20.6
13657;1480;1;;;50;20.6
13658;1480;2;;;50;20.6
13659;1482;2;;;50;20.6
13660;1482;2;;;50;20.6
13661;1484;1;;;50;20.6
13662;1486;2;;;50;20.6
13663;1486;5;;;50;20.6
13664;1486;2;;;50;20.6
13665;1486;5;;;50;20.6
13666;1486;2;;;50;20.6
13667;1486;1;;;50;20.6
13668;1488;2;;;50;20.6
13669;1490;3;;;50;20.6
13670;1490;2;;;50;20.6
13671;1492;2;;;55;20.6
13672;1492;3;;;55;20.6
13673;1494;2;;;55;20.6
13674;1494;2;;;55;20.6
13675;1494;3;;;55;20.6
13676;1496;3;;;55;20.6
13677;1496;1;;;55;20.6
13678;1498;1;;;55;20.6
13679;1498;1;;;55;20.6
13680;1498;1;;;55;20.6
13681;1498;2;;;55;20.6
13682;1476;1;;;60;20.6
13683;1476;1;;;60;20.6
13684;1499;1;;;40;18.6
13685;1499;3;;;40;18.6
13686;1499;3;;;40;18.6
13687;1499;2;;;40;18.6
13688;1502;1;;;40;18.6
13689;1502;2;;;40;18.6
13690;1502;4;;;40;18.6
13691;1502;2;;;40;18.6
13692;1504;2;;;40;18.6
13693;1504;2;;;40;18.6
13694;1504;1;;;40;18.6
13695;1506;3;;;40;18.6
13696;1506;5;;;40;18.6
13697;1506;2;;;40;18.6
13698;1506;2;;;40;18.6
13699;1506;2;;;40;18.6
13700;1506;1;;;40;18.6
13701;1506;1;;;40;18.6
13702;1508;2;;;40;18.6
13703;1508;1;;;40;18.6
13704;1508;5;;;40;18.6
13705;1510;1;;;40;18.6
13706;1510;1;;;40;18.6
13707;1510;3;;;40;18.6
13708;1512;5;;;40;18.6
13709;1512;2;;;40;18.6
13710;1512;2;;;40;18.6
13711;1512;2;;;40;18.6
13712;1515;2;;;45;20.6
13713;1515;2;;;45;20.6
13714;1515;1;;;45;20.6
13715;1515;3;;;45;20.6
13716;1517;1;;;45;20.6
13717;1517;1;;;45;20.6
13718;1517;2;;;45;20.6
13719;1517;2;;;45;20.6
13720;1517;2;;;45;20.6
13721;1519;3;;;45;20.6
13722;1519;1;;;45;20.6
13723;1500;5;;;50;20.6
13724;1500;2;;;50;20.6
13725;1500;1;;;50;20.6
13726;1501;1;;;50;20.6
13727;1501;2;;;50;20.6
13728;1503;1;;;50;20.6
13729;1503;1;;;50;20.6
13730;1503;1;;;50;20.6
13731;1503;1;;;50;20.6
13732;1503;1;;;50;20.6
13733;1505;2;;;50;20.6
13734;1505;1;;;50;20.6
13735;1507;2;;;50;20.6
13736;1507;2;;;50;20.6
13737;1507;2;;;50;20.6
13738;1507;3;;;50;20.6
13739;1507;2;;;50;20.6
13740;1507;2;;;50;20.6
13741;1509;3;;;50;20.6
13742;1509;1;;;50;20.6
13743;1509;3;;;50;20.6
13744;1511;3;;;50;20.6
13745;1511;3;;;50;20.6
13746;1513;2;;;50;20.6
13747;1513;2;;;50;20.6
13748;1513;1;;;50;20.6
13749;1514;3;;;55;20.6
13750;1514;4;;;55;20.6
13751;1514;1;;;55;20.6
13752;1514;4;;;55;20.6
13753;1514;2;;;55;20.6
13754;1516;3;;;55;20.6
13755;1516;1;;;55;20.6
13756;1518;2;;;55;20.6
13757;1518;3;;;55;20.6
13758;1518;1;;;55;20.6
13759;1518;2;;;55;20.6
13760;1520;2;;;55;20.6
13761;1520;2;;;55;20.6
13762;1520;2;;;55;20.6
13763;1520;1;;;55;20.6
13764;1520;1;;;55;20.6
13765;1521;5;;;40;18.6
13766;1521;1;;;40;18.6
13767;1521;3;;;40;18.6
13768;1521;1;;;40;18.6
13769;1523;2;;;40;18.6
13770;1523;3;;;40;18.6
13771;1523;2;;;40;18.6
13772;1523;1;;;40;18.6
13773;1523;2;;;40;18.6
13774;1525;2;;;40;18.6
13775;1527;2;;;40;18.6
13776;1527;2;;;40;18.6
13777;1527;3;;;40;18.6
13778;1529;1;;;40;18.6
13779;1529;4;;;40;18.6
13780;1529;1;;;40;18.6
13781;1531;3;;;40;18.6
13782;1531;1;;;40;18.6
13783;1531;4;;;40;18.6
13784;1531;1;;;40;18.6
13785;1533;2;;;40;18.6
13786;1533;2;;;40;18.6
13787;1533;2;;;40;18.6
13788;1533;1;;;40;18.6
13789;1535;3;;;40;18.6
13790;1535;1;;;40;18.6
13791;1535;5;;;40;18.6
13792;1535;3;;;40;18.6
13793;1535;1;;;40;18.6
13794;1537;2;;;45;20.6
13795;1537;1;;;45;20.6
13796;1537;3;;;45;20.6
13797;1539;1;;;45;20.6
13798;1539;5;;;45;20.6
13799;1539;2;;;45;20.6
13800;1539;1;;;45;20.6
13801;1539;1;;;45;20.6
13802;1539;2;;;45;20.6
13803;1541;1;;;45;20.6
13804;1543;1;;;45;20.6
13805;1543;2;;;45;20.6
13806;1543;4;;;45;20.6
13807;1543;1;;;45;20.6
13808;1543;3;;;45;20.6
13809;1543;1;;;45;20.6
13810;1543;1;;;45;20.6
13811;1543;1;;;45;20.6
13812;1543;1;;;45;20.6
13813;1522;2;;;50;20.6
13814;1522;1;;;50;20.6
13815;1522;2;;;50;20.6
13816;1524;2;;;50;20.6
13817;1524;4;;;50;20.6
13818;1524;1;;;50;20.6
13819;1526;2;;;50;20.6
13820;1526;2;;;50;20.6
13821;1528;2;;;50;20.6
13822;1528;1;;;50;20.6
13823;1530;4;;;50;20.6
13824;1530;1;;;50;20.6
13825;1530;1;;;50;20.6
13826;1530;1;;;50;20.6
13827;1530;2;;;50;20.6
13828;1532;3;;;50;20.6
13829;1532;2;;;50;20.6
13830;1532;2;;;50;20.6
13831;1532;4;;;50;20.6
13832;1534;2;;;50;20.6
13833;1534;1;;;50;20.6
13834;1536;1;;;50;20.6
13835;1536;3;;;50;20.6
13836;1536;1;;;50;20.6
13837;1536;3;;;50;20.6
13838;1536;2;;;50;20.6
13839;1538;2;;;55;20.6
13840;1538;2;;;55;20.6
13841;1538;2;;;55;20.6
13842;1540;2;;;55;20.6
13843;1540;2;;;55;20.6
13844;1540;2;;;55;20.6
13845;1540;1;;;55;20.6
13846;1540;1;;;55;20.6
13847;1540;2;;;55;20.6
13848;1542;1;;;55;20.6
13849;1542;1;;;55;20.6
13850;1542;3;;;55;20.6
13851;1542;4;;;55;20.6
13852;1542;2;;;55;20.6
13853;1542;2;;;55;20.6
13854;1542;2;;;55;20.6
13855;1544;2;;;55;20.6
13856;1544;2;;;55;20.6
13857;1544;5;;;55;20.6
13858;1544;2;;;55;20.6
13859;1545;3;;;40;18.6
13860;1545;3;;;40;18.6
13861;1545;1;;;40;18.6
13862;1545;1;;;40;18.6
13863;1547;1;;;40;18.6
13864;1547;2;;;40;18.6
13865;1547;2;;;40;18.6
13866;1549;1;;;40;18.6
13867;1549;1;;;40;18.6
13868;1549;2;;;40;18.6
13869;1549;3;;;40;18.6
13870;1549;4;;;40;18.6
13871;1551;1;;;40;18.6
13872;1551;2;;;40;18.6
13873;1551;3;;;40;18.6
13874;1551;2;;;40;18.6
13875;1553;3;;;40;18.6
13876;1555;2;;;40;18.6
13877;1555;2;;;40;18.6
13878;1555;2;;;40;18.6
13879;1555;3;;;40;18.6
13880;1557;1;;;40;18.6
13881;1557;3;;;40;18.6
13882;1557;3;;;40;18.6
13883;1557;2;;;40;18.6
13884;1559;3;;;40;18.6
13885;1559;2;;;40;18.6
13886;1559;1;;;40;18.6
13887;1559;3;;;40;18.6
13888;1559;3;;;40;18.6
13889;1561;1;;;45;20.6
13890;1561;3;;;45;20.6
13891;1561;6;;;45;20.6
13892;1563;2;;;45;20.6
13893;1563;2;;;45;20.6
13894;1563;3;;;45;20.6
13895;1565;3;;;45;20.6
13896;1565;3;;;45;20.6
13897;1565;3;;;45;20.6
13898;1565;2;;;45;20.6
13899;1565;1;;;45;20.6
13900;1565;4;;;45;20.6
13901;1567;2;;;45;20.6
13902;1567;3;;;45;20.6
13903;1546;1;;;50;20.6
13904;1546;2;;;50;20.6
13905;1546;2;;;50;20.6
13906;1546;2;;;50;20.6
13907;1548;1;;;50;20.6
13908;1548;2;;;50;20.6
13909;1548;3;;;50;20.6
13910;1548;3;;;50;20.6
13911;1550;1;;;50;20.6
13912;1550;1;;;50;20.6
13913;1550;2;;;50;20.6
13914;1550;2;;;50;20.6
13915;1552;1;;;50;20.6
13916;1552;2;;;50;20.6
13917;1552;6;;;50;20.6
13918;1552;2;;;50;20.6
13919;1552;1;;;50;20.6
13920;1552;1;;;50;20.6
13921;1554;3;;;50;20.6
13922;1554;1;;;50;20.6
13923;1554;3;;;50;20.6
13924;1554;1;;;50;20.6
13925;1554;4;;;50;20.6
13926;1556;2;;;50;20.6
13927;1556;5;;;50;20.6
13928;1556;3;;;50;20.6
13929;1558;2;;;50;20.6
13930;1558;2;;;50;20.6
13931;1558;3;;;50;20.6
13932;1558;2;;;50;20.6
13933;1560;1;;;50;20.6
13934;1560;4;;;50;20.6
13935;1560;1;;;50;20.6
13936;1560;1;;;50;20.6
13937;1560;5;;;50;20.6
13938;1562;2;;;55;20.6
13939;1562;1;;;55;20.6
13940;1562;1;;;55;20.6
13941;1564;1;;;55;20.6
13942;1564;4;;;55;20.6
13943;1564;2;;;55;20.6
13944;1566;3;;;55;20.6
13945;1566;3;;;55;20.6
13946;1566;3;;;55;20.6
13947;1566;4;;;55;20.6
13948;1568;3;;;55;20.6
13949;1568;2;;;55;20.6
13950;1568;3;;;55;20.6
13951;1568;4;;;55;20.6
13952;1568;3;;;55;20.6
13953;1569;3;;;40;18.6
13954;1569;1;;;40;18.6
13955;1569;2;;;40;18.6
13956;1569;2;;;40;18.6
13957;1571;3;;;40;18.6
13958;1573;3;;;40;18.6
13959;1573;2;;;40;18.6
13960;1573;4;;;40;18.6
13961;1573;1;;;40;18.6
13962;1575;1;;;40;18.6
13963;1575;1;;;40;18.6
13964;1575;1;;;40;18.6
13965;1575;1;;;40;18.6
13966;1577;4;;;40;18.6
13967;1579;1;;;40;18.6
13968;1579;2;;;40;18.6
13969;1581;2;;;40;18.6
13970;1581;6;;;40;18.6
13971;1583;2;;;40;18.6
13972;1583;1;;;40;18.6
13973;1585;1;;;45;20.6
13974;1585;3;;;45;20.6
13975;1585;5;;;45;20.6
13976;1585;6;;;45;20.6
13977;1588;1;;;45;20.6
13978;1588;1;;;45;20.6
13979;1590;2;;;45;20.6
13980;1590;1;;;45;20.6
13981;1590;2;;;45;20.6
13982;1590;1;;;45;20.6
13983;1590;2;;;45;20.6
13984;1570;3;;;50;20.6
13985;1570;2;;;50;20.6
13986;1572;2;;;50;20.6
13987;1572;4;;;50;20.6
13988;1572;1;;;50;20.6
13989;1572;2;;;50;20.6
13990;1574;1;;;50;20.6
13991;1574;1;;;50;20.6
13992;1574;4;;;50;20.6
13993;1574;2;;;50;20.6
13994;1576;1;;;50;20.6
13995;1578;1;;;50;20.6
13996;1578;2;;;50;20.6
13997;1578;3;;;50;20.6
13998;1580;2;;;50;20.6
13999;1580;1;;;50;20.6
14000;1580;3;;;50;20.6
14001;1580;3;;;50;20.6
14002;1582;1;;;50;20.6
14003;1582;2;;;50;20.6
14004;1582;3;;;50;20.6
14005;1582;2;;;50;20.6
14006;1582;2;;;50;20.6
14007;1582;2;;;50;20.6
14008;1582;1;;;50;20.6
14009;1584;2;;;50;20.6
14010;1586;3;;;55;20.6
14011;1586;1;;;55;20.6
14012;1587;2;;;55;20.6
14013;1587;1;;;55;20.6
14014;1587;1;;;55;20.6
14015;1587;2;;;55;20.6
14016;1589;2;;;55;20.6
14017;1589;1;;;55;20.6
14018;1589;2;;;55;20.6
14019;1591;1;;;55;20.6
14020;1591;3;;;55;20.6
14021;1591;2;;;55;20.6
14022;1591;1;;;55;20.6
14023;1592;3;;;40;18.6
14024;1592;1;;;40;18.6
14025;1592;1;;;40;18.6
14026;1592;1;;;40;18.6
14027;1592;2;;;40;18.6
14028;1592;3;;;40;18.6
14029;1594;1;;;40;18.6
14030;1594;1;;;40;18.6
14031;1596;2;;;40;18.6
14032;1596;2;;;40;18.6
14033;1598;2;;;40;18.6
14034;1598;2;;;40;18.6
14035;1598;2;;;40;18.6
14036;1600;2;;;40;18.6
14037;1600;1;;;40;18.6
14038;1600;2;;;40;18.6
14039;1600;3;;;40;18.6
14040;1602;3;;;40;18.6
14041;1602;3;;;40;18.6
14042;1602;3;;;40;18.6
14043;1602;1;;;40;18.6
14044;1604;1;;;40;18.6
14045;1604;5;;;40;18.6
14046;1604;1;;;40;18.6
14047;1604;3;;;40;18.6
14048;1606;2;;;40;18.6
14049;1608;1;;;45;20.6
14050;1608;2;;;45;20.6
14051;1608;1;;;45;20.6
14052;1608;1;;;45;20.6
14053;1608;5;;;45;20.6
14054;1608;1;;;45;20.6
14055;1610;1;;;45;20.6
14056;1610;4;;;45;20.6
14057;1610;2;;;45;20.6
14058;1610;1;;;45;20.6
14059;1612;2;;;45;20.6
14060;1614;3;;;45;20.6
14061;1614;3;;;45;20.6
14062;1614;4;;;45;20.6
14063;1593;2;;;50;20.6
14064;1595;2;;;50;20.6
14065;1595;1;;;50;20.6
14066;1595;1;;;50;20.6
14067;1595;2;;;50;20.6
14068;1595;2;;;50;20.6
14069;1595;1;;;50;20.6
14070;1597;1;;;50;20.6
14071;1597;3;;;50;20.6
14072;1597;2;;;50;20.6
14073;1599;3;;;50;20.6
14074;1599;2;;;50;20.6
14075;1599;3;;;50;20.6
14076;1599;1;;;50;20.6
14077;1601;1;;;50;20.6
14078;1601;2;;;50;20.6
14079;1601;2;;;50;20.6
14080;1601;3;;;50;20.6
14081;1603;1;;;50;20.6
14082;1603;2;;;50;20.6
14083;1603;1;;;50;20.6
14084;1603;1;;;50;20.6
14085;1603;2;;;50;20.6
14086;1605;3;;;50;20.6
14087;1607;2;;;50;20.6
14088;1607;5;;;50;20.6
14089;1607;3;;;50;20.6
14090;1607;4;;;50;20.6
14091;1609;1;;;55;20.6
14092;1609;2;;;55;20.6
14093;1609;3;;;55;20.6
14094;1609;1;;;55;20.6
14095;1611;4;;;55;20.6
14096;1611;3;;;55;20.6
14097;1611;1;;;55;20.6
14098;1611;4;;;55;20.6
14099;1611;3;;;55;20.6
14100;1613;4;;;55;20.6
14101;1613;3;;;55;20.6
14102;1613;3;;;55;20.6
14103;1613;2;;;55;20.6
14104;1613;5;;;55;20.6
14105;1613;1;;;55;20.6
14106;1615;3;;;55;20.6
14107;1615;1;;;55;20.6
14108;1616;2;;;40;18.6
14109;1616;1;;;40;18.6
14110;1616;2;;;40;18.6
14111;1616;2;;;40;18.6
14112;1619;2;;;40;18.6
14113;1619;1;;;40;18.6
14114;1619;3;;;40;18.6
14115;1619;2;;;40;18.6
14116;1621;2;;;40;18.6
14117;1621;3;;;40;18.6
14118;1623;1;;;40;18.6
14119;1623;4;;;40;18.6
14120;1623;1;;;40;18.6
14121;1623;2;;;40;18.6
14122;1625;2;;;40;18.6
14123;1625;1;;;40;18.6
14124;1625;1;;;40;18.6
14125;1625;3;;;40;18.6
14126;1625;3;;;40;18.6
14127;1627;1;;;40;18.6
14128;1627;2;;;40;18.6
14129;1629;3;;;40;18.6
14130;1629;2;;;40;18.6
14131;1629;3;;;40;18.6
14132;1631;1;;;40;18.6
14133;1633;1;;;45;20.6
14134;1633;2;;;45;20.6
14135;1635;2;;;45;20.6
14136;1635;2;;;45;20.6
14137;1635;2;;;45;20.6
14138;1635;2;;;45;20.6
14139;1635;2;;;45;20.6
14140;1637;1;;;45;20.6
14141;1637;1;;;45;20.6
14142;1637;4;;;45;20.6
14143;1639;2;;;45;20.6
14144;1639;1;;;45;20.6
14145;1639;2;;;45;20.6
14146;1639;3;;;45;20.6
14147;1639;1;;;45;20.6
14148;1617;2;;;50;20.6
14149;1617;1;;;50;20.6
14150;1617;2;;;50;20.6
14151;1617;1;;;50;20.6
14152;1617;1;;;50;20.6
14153;1620;1;;;50;20.6
14154;1620;1;;;50;20.6
14155;1620;3;;;50;20.6
14156;1622;1;;;50;20.6
14157;1622;2;;;50;20.6
14158;1622;2;;;50;20.6
14159;1622;2;;;50;20.6
14160;1622;1;;;50;20.6
14161;1622;2;;;50;20.6
14162;1624;2;;;50;20.6
14163;1624;1;;;50;20.6
14164;1624;3;;;50;20.6
14165;1624;2;;;50;20.6
14166;1624;3;;;50;20.6
14167;1624;1;;;50;20.6
14168;1626;5;;;50;20.6
14169;1626;1;;;50;20.6
14170;1626;3;;;50;20.6
14171;1626;1;;;50;20.6
14172;1628;1;;;50;20.6
14173;1628;2;;;50;20.6
14174;1628;1;;;50;20.6
14175;1628;5;;;50;20.6
14176;1630;1;;;50;20.6
14177;1630;4;;;50;20.6
14178;1630;5;;;50;20.6
14179;1630;3;;;50;20.6
14180;1630;1;;;50;20.6
14181;1630;2;;;50;20.6
14182;1630;2;;;50;20.6
14183;1632;2;;;50;20.6
14184;1632;2;;;50;20.6
14185;1632;2;;;50;20.6
14186;1632;2;;;50;20.6
14187;1632;1;;;50;20.6
14188;1634;1;;;55;20.6
14189;1634;5;;;55;20.6
14190;1634;2;;;55;20.6
14191;1634;2;;;55;20.6
14192;1634;3;;;55;20.6
14193;1636;1;;;55;20.6
14194;1636;2;;;55;20.6
14195;1636;4;;;55;20.6
14196;1636;1;;;55;20.6
14197;1636;1;;;55;20.6
14198;1636;1;;;55;20.6
14199;1638;1;;;55;20.6
14200;1638;3;;;55;20.6
14201;1640;3;;;55;20.6
14202;1618;3;;;60;20.6
14203;1641;2;;;40;18.6
14204;1641;2;;;40;18.6
14205;1641;2;;;40;18.6
14206;1643;1;;;40;18.6
14207;1643;5;;;40;18.6
14208;1643;2;;;40;18.6
14209;1645;1;;;40;18.6
14210;1645;2;;;40;18.6
14211;1645;2;;;40;18.6
14212;1645;1;;;40;18.6
14213;1645;2;;;40;18.6
14214;1645;1;;;40;18.6
14215;1647;1;;;40;18.6
14216;1647;1;;;40;18.6
14217;1649;1;;;40;18.6
14218;1649;2;;;40;18.6
14219;1649;2;;;40;18.6
14220;1651;2;;;40;18.6
14221;1651;6;;;40;18.6
14222;1651;3;;;40;18.6
14223;1653;2;;;40;18.6
14224;1653;2;;;40;18.6
14225;1655;3;;;40;18.6
14226;1655;3;;;40;18.6
14227;1657;1;;;45;20.6
14228;1657;1;;;45;20.6
14229;1657;1;;;45;20.6
14230;1659;2;;;45;20.6
14231;1659;1;;;45;20.6
14232;1659;1;;;45;20.6
14233;1659;2;;;45;20.6
14234;1661;2;;;45;20.6
14235;1661;1;;;45;20.6
14236;1661;1;;;45;20.6
14237;1661;1;;;45;20.6
14238;1661;5;;;45;20.6
14239;1661;2;;;45;20.6
14240;1663;3;;;45;20.6
14241;1663;1;;;45;20.6
14242;1663;2;;;45;20.6
14243;1642;1;;;50;20.6
14244;1642;3;;;50;20.6
14245;1642;1;;;50;20.6
14246;1644;1;;;50;20.6
14247;1644;1;;;50;20.6
14248;1644;1;;;50;20.6
14249;1644;2;;;50;20.6
14250;1646;3;;;50;20.6
14251;1646;2;;;50;20.6
14252;1646;3;;;50;20.6
14253;1646;2;;;50;20.6
14254;1646;5;;;50;20.6
14255;1648;1;;;50;20.6
14256;1648;1;;;50;20.6
14257;1648;1;;;50;20.6
14258;1648;2;;;50;20.6
14259;1648;2;;;50;20.6
14260;1650;2;;;50;20.6
14261;1650;1;;;50;20.6
14262;1650;1;;;50;20.6
14263;1652;1;;;50;20.6
14264;1652;3;;;50;20.6
14265;1652;1;;;50;20.6
14266;1654;1;;;50;20.6
14267;1654;1;;;50;20.6
14268;1654;4;;;50;20.6
14269;1656;3;;;50;20.6
14270;1656;2;;;50;20.6
14271;1656;3;;;50;20.6
14272;1656;2;;;50;20.6
14273;1658;2;;;55;20.6
14274;1658;2;;;55;20.6
14275;1658;2;;;55;20.6
14276;1658;1;;;55;20.6
14277;1660;2;;;55;20.6
14278;1660;1;;;55;20.6
14279;1660;2;;;55;20.6
14280;1662;1;;;55;20.6
14281;1662;1;;;55;20.6
14282;1662;1;;;55;20.6
14283;1664;2;;;55;20.6
14284;1664;1;;;55;20.6
14285;1664;5;;;55;20.6
14286;1664;1;;;55;20.6
14287;1665;2;;;40;18.6
14288;1667;2;;;40;18.6
14289;1667;5;;;40;18.6
14290;1669;2;;;40;18.6
14291;1669;2;;;40;18.6
14292;1669;2;;;40;18.6
14293;1669;3;;;40;18.6
14294;1671;1;;;40;18.6
14295;1671;2;;;40;18.6
14296;1671;3;;;40;18.6
14297;1673;1;;;40;18.6
14298;1673;1;;;40;18.6
14299;1673;1;;;40;18.6
14300;1675;2;;;40;18.6
14301;1675;3;;;40;18.6
14302;1677;2;;;40;18.6
14303;1677;2;;;40;18.6
14304;1677;3;;;40;18.6
14305;1679;1;;;40;18.6
14306;1681;2;;;45;20.6
14307;1681;2;;;45;20.6
14308;1681;1;;;45;20.6
14309;1681;3;;;45;20.6
14310;1681;4;;;45;20.6
14311;1681;1;;;45;20.6
14312;1683;3;;;45;20.6
14313;1683;2;;;45;20.6
14314;1683;2;;;45;20.6
14315;1685;3;;;45;20.6
14316;1685;3;;;45;20.6
14317;1687;2;;;45;20.6
14318;1687;3;;;45;20.6
14319;1687;1;;;45;20.6
14320;1666;2;;;50;20.6
14321;1666;2;;;50;20.6
14322;1668;1;;;50;20.6
14323;1668;2;;;50;20.6
14324;1668;2;;;50;20.6
14325;1670;2;;;50;20.6
14326;1670;3;;;50;20.6
14327;1672;1;;;50;20.6
14328;1672;1;;;50;20.6
14329;1672;2;;;50;20.6
14330;1672;1;;;50;20.6
14331;1672;2;;;50;20.6
14332;1672;2;;;50;20.6
14333;1672;2;;;50;20.6
14334;1674;2;;;50;20.6
14335;1674;1;;;50;20.6
14336;1674;1;;;50;20.6
14337;1674;2;;;50;20.6
14338;1676;1;;;50;20.6
14339;1676;3;;;50;20.6
14340;1676;4;;;50;20.6
14341;1678;5;;;50;20.6
14342;1678;1;;;50;20.6
14343;1678;3;;;50;20.6
14344;1678;1;;;50;20.6
14345;1678;1;;;50;20.6
14346;1678;1;;;50;20.6
14347;1680;1;;;50;20.6
14348;1680;3;;;50;20.6
14349;1680;3;;;50;20.6
14350;1680;2;;;50;20.6
14351;1680;1;;;50;20.6
14352;1682;2;;;55;20.6
14353;1682;1;;;55;20.6
14354;1684;2;;;55;20.6
14355;1684;2;;;55;20.6
14356;1684;2;;;55;20.6
14357;1686;3;;;55;20.6
14358;1686;3;;;55;20.6
14359;1686;1;;;55;20.6
14360;1688;2;;;55;20.6
14361;1688;1;;;55;20.6
14362;1688;2;;;55;20.6
14363;1689;1;;;40;18.6
14364;1691;2;;;40;18.6
14365;1691;2;;;40;18.6
14366;1693;1;;;40;18.6
14367;1693;2;;;40;18.6
14368;1695;4;;;40;18.6
14369;1697;2;;;40;18.6
14370;1697;1;;;40;18.6
14371;1700;2;;;40;18.6
14372;1700;1;;;40;18.6
14373;1700;3;;;40;18.6
14374;1700;3;;;40;18.6
14375;1700;3;;;40;18.6
14376;1702;3;;;40;18.6
14377;1702;3;;;40;18.6
14378;1702;1;;;40;18.6
14379;1702;3;;;40;18.6
14380;1702;1;;;40;18.6
14381;1704;2;;;45;20.6
14382;1704;1;;;45;20.6
14383;1704;3;;;45;20.6
14384;1706;1;;;45;20.6
14385;1706;1;;;45;20.6
14386;1706;2;;;45;20.6
14387;1708;1;;;45;20.6
14388;1708;1;;;45;20.6
14389;1708;2;;;45;20.6
14390;1708;3;;;45;20.6
14391;1708;2;;;45;20.6
14392;1710;1;;;45;20.6
14393;1690;3;;;50;20.6
14394;1690;1;;;50;20.6
14395;1690;1;;;50;20.6
14396;1690;1;;;50;20.6
14397;1692;1;;;50;20.6
14398;1692;3;;;50;20.6
14399;1692;1;;;50;20.6
14400;1694;1;;;50;20.6
14401;1694;2;;;50;20.6
14402;1694;6;;;50;20.6
14403;1696;1;;;50;20.6
14404;1696;1;;;50;20.6
14405;1696;2;;;50;20.6
14406;1696;2;;;50;20.6
14407;1696;1;;;50;20.6
14408;1696;2;;;50;20.6
14409;1696;2;;;50;20.6
14410;1698;4;;;50;20.6
14411;1698;1;;;50;20.6
14412;1699;1;;;50;20.6
14413;1699;1;;;50;20.6
14414;1699;1;;;50;20.6
14415;1701;2;;;50;20.6
14416;1701;2;;;50;20.6
14417;1703;2;;;50;20.6
14418;1703;1;;;50;20.6
14419;1705;2;;;55;20.6
14420;1705;4;;;55;20.6
14421;1705;2;;;55;20.6
14422;1705;2;;;55;20.6
14423;1705;1;;;55;20.6
14424;1705;1;;;55;20.6
14425;1707;2;;;55;20.6
14426;1707;2;;;55;20.6
14427;1707;2;;;55;20.6
14428;1707;2;;;55;20.6
14429;1707;1;;;55;20.6
14430;1709;2;;;55;20.6
14431;1709;3;;;55;20.6
14432;1709;2;;;55;20.6
14433;1709;2;;;55;20.6
14434;1711;2;;;55;20.6
14435;1711;2;;;55;20.6
14436;1712;1;;;40;18.6
14437;1712;1;;;40;18.6
14438;1712;3;;;40;18.6
14439;1712;2;;;40;18.6
14440;1712;1;;;40;18.6
14441;1712;3;;;40;18.6
14442;1712;3;;;40;18.6
14443;1712;1;;;40;18.6
14444;1712;2;;;40;18.6
14445;1714;1;;;40;18.6
14446;1714;2;;;40;18.6
14447;1714;1;;;40;18.6
14448;1714;2;;;40;18.6
14449;1716;2;;;40;18.6
14450;1716;1;;;40;18.6
14451;1716;4;;;40;18.6
14452;1718;3;;;40;18.6
14453;1718;1;;;40;18.6
14454;1718;1;;;40;18.6
14455;1720;1;;;40;18.6
14456;1720;2;;;40;18.6
14457;1720;3;;;40;18.6
14458;1720;2;;;40;18.6
14459;1720;2;;;40;18.6
14460;1722;1;;;40;18.6
14461;1722;1;;;40;18.6
14462;1724;1;;;40;18.6
14463;1724;2;;;40;18.6
14464;1724;1;;;40;18.6
14465;1726;4;;;40;18.6
14466;1726;2;;;40;18.6
14467;1726;4;;;40;18.6
14468;1726;3;;;40;18.6
14469;1728;2;;;45;20.6
14470;1728;4;;;45;20.6
14471;1728;2;;;45;20.6
14472;1731;1;;;45;20.6
14473;1731;3;;;45;20.6
14474;1731;2;;;45;20.6
14475;1731;4;;;45;20.6
14476;1733;2;;;45;20.6
14477;1713;1;;;50;20.6
14478;1713;1;;;50;20.6
14479;1715;2;;;50;20.6
14480;1715;2;;;50;20.6
14481;1715;3;;;50;20.6
14482;1715;2;;;50;20.6
14483;1715;4;;;50;20.6
14484;1717;1;;;50;20.6
14485;1717;2;;;50;20.6
14486;1717;1;;;50;20.6
14487;1719;3;;;50;20.6
14488;1719;2;;;50;20.6
14489;1719;2;;;50;20.6
14490;1721;2;;;50;20.6
14491;1721;2;;;50;20.6
14492;1721;2;;;50;20.6
14493;1721;3;;;50;20.6
14494;1723;1;;;50;20.6
14495;1723;1;;;50;20.6
14496;1723;1;;;50;20.6
14497;1723;2;;;50;20.6
14498;1723;1;;;50;20.6
14499;1723;2;;;50;20.6
14500;1723;1;;;50;20.6
14501;1723;1;;;50;20.6
14502;1725;3;;;50;20.6
14503;1725;1;;;50;20.6
14504;1727;2;;;50;20.6
14505;1727;2;;;50;20.6
14506;1727;2;;;50;20.6
14507;1729;3;;;55;20.6
14508;1730;1;;;55;20.6
14509;1730;2;;;55;20.6
14510;1730;1;;;55;20.6
